text_clean,sentiment,score
jujung neng banget nggk nyangka ngongos tahap pengtama bengsungkung,negative,0.990185022354126
pinter,positive,0.9954828023910522
seru tonton biar ikut stress,negative,0.9922183752059937
konten2 dr kalang pemuda kini dr kalang didik universitas muncul acara bobot isi anak2 prestasi masya allah suka banget keren banget patut diviralkan,positive,0.9961546063423157
indonesia kurang orang pintar orang jujur,negative,0.9968456625938416
dibikn kelas smp,negative,0.7889474630355835
makan orang2 bisa2 pinter,negative,0.7910212874412537
acara gin seruuu,positive,0.9920794367790222
keren banget hebat ruangguru ngumpulin anak2 hebat super deh salut urus orang habis babak,positive,0.9965507984161377
buseeet ipk banyak 3 9 4 makan,negative,0.9837263226509094
takut hujat netizen cukkk pinter gitu hiks,negative,0.9979544878005981
keren bangett sumpaahh acara,positive,0.9958980679512024
nonton bareng eh dibanding2in,negative,0.9314053058624268
tuh hebat banget menang nonton hebat sumpah,positive,0.9959760308265686
https youtu diptbmzvbvo blf 77fdeqsjaqwh,neutral,0.980803906917572
ngpain takut hujat undang udh pintar2 ngehujat otak rata2 kosong ngehujat lolos ttp semngat,negative,0.9964694976806641
wuooohh,positive,0.9946343898773193
sekolah,positive,0.4308004677295685
maasyaallah keren,positive,0.9964788556098938
nonton merinding bad,negative,0.9051831364631653
mas mbak makan beras pinter,positive,0.7415955662727356
ema ema neng lihat acara lomba,neutral,0.7667281627655029
aduh otak insecure,negative,0.9736673831939697
gagal brarti dungu,negative,0.9977591037750244
org pintar bukn org prestasi tpi suka kakak pinter partisipasi gin,positive,0.9281280636787415
hebaaat mudh mudhn ana pintar,negative,0.9833959341049194
langsung dukung almamater otomatis pas nonton tertawa,positive,0.9691277742385864
ihh bisa2nya hujat cobaaa lihat wajah acara bangga pwoll kenal,negative,0.9920468330383301
kereen banget iniii truus biar motivasi abang ank2,positive,0.9843819737434387
min mantapppp,positive,0.9946464896202087
sumpah menang indonesia bikin acara orientasi pintar buat pintar keren bro haru sumpah,positive,0.9856378436088562
baik kelas sukses berkah,positive,0.9924432635307312
kaya gin media televisi stop bodoh publik tonton kualitas indonesia sdm bangga publish mala konten viral edukasi sx,negative,0.9774768948554993
generasi depan bikin optimis perintah insyaf introspeksi besar presiden ipk cuman 2 koma bikin amburadul bangsa,negative,0.9874436259269714
pinter nonton orang pinter,positive,0.9912944436073303
swmuaaa anak2 hebaaat,negative,0.9956032037734985
kok banget habis nonton kemarin sekolah kuliah yak,negative,0.9920365810394287
rekomendasi acara murid murid biar nonton,neutral,0.5504591464996338
terimakasih ruang guru adain clash champion bnr bnr takjub lihat anak2 syaa allah,positive,0.9910682439804077
pingin barangkali dr serta hafal alqur,neutral,0.8119839429855347
orang orang sontek kawan belah uji ulang,negative,0.9853228330612183
suruh marsel bginian sblm nyalon tangerang,negative,0.7047292590141296
emak anak 3 lihat viral jiwa ambis kompetisi buncah guru btw hepiiii,positive,0.8791864514350891
amaziing,positive,0.8564319610595703
tim rewatch,neutral,0.6241456866264343
ronde 1 main samgong cepat,positive,0.868770956993103
kayak seru jabat adu,negative,0.8673601746559143
keren banget ide acara,positive,0.9964332580566406
acara viralin indonesia biar orang motivasi ajar,negative,0.9861249327659607
spicless bangett nonton buka bangga terharuu smpe netesin air mata orang tua libat dalam bangga banget,positive,0.9883432984352112
masyallah keren takjub,positive,0.9957574009895325
masyallah moga anak anak kelak orang pandai cerdas kakak kakak bangga banget,positive,0.9931550621986389
maxwell,positive,0.46038931608200073
deh nangiss suka lihat orang2 pinter sukses competitor,positive,0.9921343326568604
nonton langsung mikir urutin otak baris yaaaa,negative,0.7152324318885803
masya allah anak pintarr moga anak anak pintar sukses aamiin,positive,0.9865009188652039
pas nama nama univ dr ln tampilin merinding banget,negative,0.9197749495506287
anak anak hebat keren,positive,0.9970080256462097
acara ruang guru,neutral,0.9851736426353455
tetep,positive,0.9892926216125488
emilda univ unair dokter bilang takdir dokter ngeri2 sedapp nnt pasien pasien died bilang takdir mental maju gk bilang usaha keras baik,negative,0.9899735450744629
henti henti merinding nonton anak2 mampu otak rata yang milik privillege orang tua manfaat privillege iq semangat,positive,0.6759841442108154
kayak lanjur kejang lihat angka,negative,0.9964080452919006
ronde 1 ui ui ui salah ui salah 1 univ baik,neutral,0.4670487344264984
tuh anak sombong rambut keriting pke kacamata menggampangkn moga lolos,negative,0.9979221224784851
sman 1 glagah nyala,neutral,0.9776740074157715
allah mwedok e cindo surabaya reekkk dukung maxwell,negative,0.3920336365699768
banget acara kaya gin ayo maju generasi anak muda indonesia keep spirit struggle try,positive,0.9776970148086548
kayak shakira ngitungnya angka 1 kali angka 2 kali total makanua cepet hitung satu2,negative,0.8976189494132996
asa banget kaya nonton ejen ali euyyy parahhh,negative,0.9976293444633484
keren,positive,0.9971580505371094
terima kasih ruang guru saji tayang didik tambah inspirasi anak bangsa asah cerdas mampu,positive,0.9855685830116272
keren banget,positive,0.997103750705719
moga tular pinternyaaa,positive,0.992042601108551
ksh makan pda pinter2 banget iri,negative,0.9843007922172546
sandy gk episode 1,neutral,0.5621733069419861
keren,positive,0.9971580505371094
unej jember nihh,neutral,0.9728078842163086
yaallah pingin pinterr sperti orang orang,positive,0.7224224209785461
hebat hebat banget abai netizen bicara aneh semangatt orang hebat,negative,0.9858001470565796
tim nonton2 bae erti,neutral,0.4771336615085602
opening vidio merinding bad,negative,0.9088866114616394
nan,positive,0.5520075559616089
allahumasolialasaidinamuhamad waalaalisaidinamuhamad moga kelak anak kuu salah dr,positive,0.6930000185966492
hebat,positive,0.9968439340591431
astaga keren nyala sungguh,positive,0.9955441355705261
insecure berat nonton clash champions,negative,0.9546666145324707
takut hujat netijen semangat adek adek hebaaaat,negative,0.9981570839881897
baik,positive,0.9844181537628174
keren banget orang pinter,positive,0.996684730052948
emak2 anak 3 hadir umur 6 5 4 8 moga ngedidik biar pinter2 jg aamiin,positive,0.8894805908203125
tonton kualitas inspiratif,positive,0.985698401927948
acara kaya program dikorea,positive,0.833793580532074
indonesia kurang orang pintar kurang orang jujur,negative,0.9960592985153198
coba program uji nakal pikir non exact seruuu cerdas sukses exact melulu,negative,0.8793423175811768
masa bawah anak anak non exact tangguh exact peluang sdm kerja nakal pikir anak anak non exact,negative,0.9958648681640625
semangat didik anak biar cerdas pinter prestasi,positive,0.9871382713317871
mamak anak 2 suka banget nonton acara hati doa moga anak2,positive,0.9940646290779114
inti atas,positive,0.7051790952682495
university war korea,neutral,0.9499619007110596
kumpul mahasiswa ng bakar ban bekas,negative,0.7904587388038635
bikin smngat blajar wlaupun deh selesai skolahnya,positive,0.9267913103103638
kerennn banget motivasi beljar bljar bljar,positive,0.9946264624595642
parah banget editorny ngajarin mecahin soalny cpetin,negative,0.9977613687515259
yegasa bilang gampang,positive,0.6983281970024109
kuliah cita2 kerja salah atw,negative,0.9950476884841919
capai slalu baca allahumma sholli ala sayyidina muhammad moga nurun anak gusti allah sampek deg,positive,0.9428715109825134
nyadar konsep variety show korea university war cmn acak uni korea uni 1 tim level gamesnya korea lbh logical reasoning mathematical logic season 2 coba tipe2 games korea murni hafal mati tes cerdas,neutral,0.7828547358512878
acara bagus bikin acara clash coding wak isi programmer profesional,positive,0.9893985986709595
seru adik adik,positive,0.9954631924629211
keren banget,positive,0.997103750705719
orang orang pinter ambisi menang beda,negative,0.8884705901145935
serius acara keren,positive,0.996393620967865
iri iri banget pdhl umur udh 30 berkat acara motivasi kuliah murah terima kasih,negative,0.7977507710456848
apresiasi editor episode jj doang mikir konsep urut reaction scene action scene fx bingngung tuh,negative,0.9431487321853638
orang2 keren2 yahhh,positive,0.9956503510475159
kesini gara gara nonton podcast bang densu penasaraannn,positive,0.9405477643013
semenjak acara anak2 semangat banget ken orang pinter kaka2 moga anak2ku orng2 soleh pintar manfaat aamiin,positive,0.9899941086769104
khas banget orang2 pinter iq bicara saklek bener suami suka olim serasa dy ginian tanyangin gimna,positive,0.8704445362091064
kemendikbud toel cik meh terangen aya acara ieu,negative,0.5219109654426575
merinding banget pas opening kenal 1 1 kontestan keren,negative,0.8645148277282715
ugm itb ipk 4 00 pas ibu hamil makan turun pinter beudhh,positive,0.8686150312423706
banyakin kaya gin gk acara indo,negative,0.5622610449790955
kereeeeeeen acara kualitas tahan,positive,0.9907145500183105
university war acara korsel hhh,neutral,0.5034704804420471
keren banget best pokok,positive,0.997316300868988
ken sekolah,negative,0.5750121474266052
nan,positive,0.5520075559616089
sebenernya gagal pantes hujat sihh ngehujat intropeksi emg,negative,0.9975977540016174
bodoh banget,negative,0.9981995820999146
allah keren bangettttt,positive,0.9959244728088379
konten kelas contoh anak muda skrang,negative,0.9324380159378052
ngitung tiap ronde pakai kalkulator jawabanya salah kasih ilmu,negative,0.996716320514679
situ langsung sebaat puyeng,negative,0.9973481893539429
kren banget paraaahhhhhh,positive,0.9752851724624634
univ panca marga yah,neutral,0.9444467425346375
kerennnnnnn,positive,0.9970794916152954
adil anak ips hai adu matematika juara2 olimpiadr sains,positive,0.9569430947303772
nan,positive,0.5520075559616089
emak emak kaya ikut acara kaya gin suka banget deh lihat acara,positive,0.995227575302124
allahumma sholli ala sayyidina muhammad wa ala ali sayyidina muhammad,positive,0.46795332431793213
keren banget acara syakira langsung sholawatin biar anak besok jenius,positive,0.9923254251480103
masuk netflixxxxx,neutral,0.9832701683044434
eng sub,negative,0.5642757415771484
yesaya said gampang,positive,0.8705088496208191
baik seluruh indonesia eliminasi,neutral,0.5895377993583679
unj gk,negative,0.868407666683197
keren banget kesini krna nonton podcast densu moga anak banyakin acara biar motivasi anak muda indonesia,positive,0.9941573143005371
fact solved ten times time wrong different gave spirit 10 23 boy skip question cuz stressing soo relatable,neutral,0.7745020985603333
kasih panggung haters buang buang,negative,0.9974595904350281
allah anak anak guru haru bangga anak anak bangsa pintar prestasi haru juang orang tua guru guru moga sukses anak anak,positive,0.9671728014945984
seruuuuuu banget asliiiii ikut tegang,negative,0.9703733921051025
pinter bnyak ngondek boook,positive,0.8842830657958984
coba peminpin kaya gin,neutral,0.6090171933174133
keren parah,positive,0.9857154488563538
p,negative,0.8426321744918823
anjing ronde 2 sadar ngitung cepat,negative,0.9588234424591064
g tyang ditv pdhl keren banget,positive,0.9957029223442078
nyangka nama lika kaya namakuu pdhl nama limited jrang nma,negative,0.913885772228241
mantap,positive,0.9971997737884521
om ded om deny rafi adu seru om andre lhooo,neutral,0.6669855117797852
merindinggg,negative,0.8050876259803772
eh ruang guru tuh ngebantu banget belajarrr,positive,0.9921259880065918
orang orang pinter orang orang pinter,positive,0.7941436767578125
ternyta rangin komentar serta banyakin scene serta,neutral,0.7699728012084961
otak kobong ngitung kali ratus pusingg stresss,negative,0.9976651668548584
xaviera muncul episode guys,neutral,0.9954051971435547
ngerjain greget bangga,positive,0.978643000125885
seru keren banget ponakan anak moga cerdas hebat,positive,0.9959638118743896
keren inovasi ruang guru bikin acara kaya gin motivasi anak anak semangat ajar emak anak 2 ken sekolah lg,positive,0.9933562874794006
wey masya allah pinter nyaa euyy,positive,0.992944061756134
terharuu,positive,0.992306649684906
neng lihat ginian knapa kakak,negative,0.9930480122566223
alhamdulilah cabang ruang guru bimbel cilegon,positive,0.6941878795623779
wow anak unhas,positive,0.9692239165306091
fix ibnu modal nyontek ipk segitu,negative,0.9092457890510559
suasana kaya squid game wkwkwkwk,positive,0.5302854180335999
sumpah kls 5 sd universitas udh blajar ngafalin lbih 100 nulurr g strongg ruangguru,positive,0.6141279935836792
nontonnya bayangin sana uhh bangga banget keluarga realitanya jaman remed matematika kuliah matkul fisika wkwkwk,positive,0.9858179688453674
mbak lyca arep hujat semangat adek2,neutral,0.729384183883667
aaaa semangat lolos ttp hebat,positive,0.9935032725334167
keren banget acara,positive,0.9966776371002197
kak geman baisa tanggal lahir isi tanggal lahir ajak,neutral,0.9962620139122009
kagum banget kagum marketingnya ruang guru ngadain event kompetisi gin bikin nambah awereness ruang guru bimble keren,positive,0.9960508942604065
hebat bidang,positive,0.9961704611778259
nnton kore mikir yah orang indonesia acara bgini eeeh,negative,0.9764385223388672
positif banget acara,positive,0.9951999187469482
kerennnnn habis nonton eps 4 podcast densu aduh korban bully anak2 pinter2 banget astagaaa nonton lihat bio satu2 haru pinter2 bangetttt moga org pinter indonesia biar beneran negara maju cerdas,positive,0.9511855244636536
wow produksi bener2 bagus serta kaleng kaleng moga acara batu loncat standar acara indonesia,positive,0.9936098456382751
unj seni musik yak,positive,0.5943918228149414
gk erti lihat asa orang pinter ikut deg deg ikut panik,negative,0.9971476197242737
kalah gibran rakabuming raka ipk 2 7 wapres konoha,neutral,0.9642049074172974
acara indonesia anak anak smart,positive,0.9844034910202026
menang bahagia konten bobot semangat,positive,0.9742184281349182
kenapaaa slalu lihat prestasi rata2 anak2 menang olimpiade bidang eksak mipa core sosial pdhl tau prestasi olimpiade core ilmu sosial,positive,0.962976336479187
neng lihat orang2 pinter ngumpul hhhh,positive,0.9853679537773132
tonton bangga ikut,positive,0.9884545207023621
pening,negative,0.9973547458648682
kerennn unhas,positive,0.9965935349464417
pinter presiden udh bodoh aku ber integritas zonkk,negative,0.9977432489395142
seru esport,positive,0.9958003163337708
